Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"29/06/2016","MONTANA, SEAMOUNT RD, MALAHIDE","","Dublin","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2016","MOSLEEN, KNOCKLISHENBEG, KILTEGAN","","Wicklow","€168,300.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2016","NO. 37 CROI AN BHAILE, CARRABANE, ATHENRY","","Galway","€131,277.53","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/06/2016","No. 61 Maoilin, Ballymoneen Road, Galway","","Galway","€320,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"29/06/2016","Premises at Riverchapel Wood, Courtown","","Wexford","€1,566,100.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/06/2016","SEEFIN, CRAUGHWELL, CO GALWAY","","Galway","€275,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"29/06/2016","SHANMULLAGH, BALLINAMUCK, CO LONGFORD","","Longford","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2016","THE MAHOGANNYS, GARRYRICKEN, CALLAN","","Kilkenny","€267,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2016","WINDWARD HOUSE, UPPER RYANINCH, BALLINA","","Tipperary","€675,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2016","WOODLANDS, LETTERKENNY, DONEGAL","","Donegal","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","1 ASHTON LAWN, KNOCKLYON RD, DUBLIN 16","Dublin 16","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","1 MILLFIELD LAWN, DUBLIN HILL, CORK","","Cork","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","1 NAOMH MHUIRE LANE, BALLYCULLEN RD, KNOCKLYON DUBLIN 16","Dublin 16","Dublin","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","1 RIVERWOOD PLACE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€357,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","1 TURNBERRY SQ, BALDOYLE, DUBLIN 13","Dublin 13","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","1 WAINSFORT PARK, TERENURE, DUBLIN 6W","","Dublin","€571,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","10 BLUEBELL COTTAGES, OLD NAAS RD, BLUEBELL DUBLIN 12","Dublin 12","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","10 GEORGES ST, MITCHELSTOWN, CORK","","Cork","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","10 NASH ST, INCHICORE, DUBLIN 8","Dublin 8","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","10 NEPTUNE HOUSE, CANADA ST, WATERFORD CITY","","Waterford","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","102 CLONARD VILLAGE, WEXFORD TOWN, CO WEXFORD","","Wexford","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","103 WHITESTOWN AVENUE, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","106 Diswellstown Manor, Porterstown road, Castleknock","Dublin 15","Dublin","€449,339.20","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"30/06/2016","11 HUXLEY COURT, OFF CORK ST, DUBLIN 8","Dublin 8","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","11 Lyndhurst, Herbert Road, Bray","","Wicklow","€352,422.90","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/06/2016","11 MARY STREET, TEMPLEMORE, CO TIPPERARY","","Tipperary","€16,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","11 Millbourne Close, Ashbourne","","Meath","€242,290.74","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/06/2016","114 LEINSTER RD, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€761,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","118 GLENLARA, DOCK RD, LIMERICK","","Limerick","€44,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","11A SEAFORT GARDENS, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","€672,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","12 CAIRNBROOK HALL, CARRICKMINES, DUBLIN 18","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","12 GLEN EASTON GREEN, EASTON RD, LEIXLIP","","Kildare","€295,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","127 Evanwood, Golf Links Road, Castletroy","","Limerick","€191,629.60","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/06/2016","128 Evanwood, Golf Links Road, Castletroy","","Limerick","€191,629.60","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/06/2016","13 CUSHALLA, ALLENWOOD, NAAS","","Kildare","€242,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","13 NUNNERY LANE, NEW ROSS, WEXFORD","","Wexford","€56,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","13 PORTMORE, SPANISH ARCH, GALWAY","","Galway","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","13 The Grove, Moyglare Hall, Maynooth","","Kildare","€281,938.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/06/2016","131 NORTH CIRCULAR RD, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","135 FIODH MOR, ABBEYLANDS, WATERFORD","","Kilkenny","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","136 CURLEW RD, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","14 LINN BHUI, OLD RAHOON RD, GALWAY","","Galway","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","15 MOUNT PROSPECT APT, MULLINGAR, WESTMEATH","","Westmeath","€106,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","15 TRAVERSLEA WOODS, LOWER GLENAGEARY RD, DUBLIN","","Dublin","€356,828.19","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/06/2016","150 BLACKCASTLE ESTATE, NAVAN, CO MEATH","","Meath","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","159 FINIAN PARK, SHANNON, CLARE","","Clare","€81,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","16 Bramble Grove, Foxwood, Waterford","","Waterford","€162,995.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/06/2016","16 REHOBOTH PLACE, SOUTH CIRCULAR RD, DUBLIN 8","Dublin 8","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","16 ST IGNATIUS AVENUE, PHIBSBORO, DUBLIN 7","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","16 TEMPLE HILL, TERENURE RD WEST, TERENURE DUBLIN 6W","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","17 EDENHILL, THE LOAKERS, BLACKROCK RD","","Louth","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","17 ORNAMENTAL GARDENS, OLDTOWN DEMESNE, NAAS","","Kildare","€185,022.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"30/06/2016","18 BANDON ROAD, CORK","","Cork","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","18 FRIARS HILL, RAHOON, GALWAY","","Galway","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","18 LONGWOOD AVE, CIRCULAR RD SOUTH, DUBLIN 8","Dublin 8","Dublin","€810,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","18 MARINERS COVE, BALTIMORE, CORK","","Cork","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","18 THE MOORINGS, PORTOBELLO HARBOUR, DUBLIN 8","Dublin 8","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","19 CASTLEGATE, OLIVER PLUNKETT RD, MONKSTOWN FARM","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","19 FORT OSTMAN, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","19 RADCLIFFE, SUTTON, DUBLIN 13","","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","1F BEECH PARK, BALLYHAUNIS, MAYO","","Mayo","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","2 CARRAIG BEAG, COOTEHILL, CO CAVAN","","Cavan","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","2 CARRS HILL, DOUGLAS, CORK","","Cork","€1,320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","2 GRATTAN AVE, DRUMSHANBO, LEITRIM","","Leitrim","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","2 HAWTHORN DR, CRINKLE, BIRR","","Offaly","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","2 Lyndhurst, Herbert Road, Bray","","Wicklow","€352,422.90","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/06/2016","2 ST PATRICKS COTTAGES, IRISHTOWN, FOXFORD","","Mayo","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","2 TOWER ST, BANTRY, CORK","","Cork","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","20 ASH RD, FOTA ROCK, CARRIGTWOHILL","","Cork","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","20 HUNTERS LANE, HUNTERS WOOD, BALLYCULLEN DUBLIN 24","Dublin 24","Dublin","€310,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","20 PEARSE PARK, GOLDEN, TIPPERARY","","Tipperary","€110,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","22 Coill Dubh Avenue, Coill Dubh, Malahide","","Dublin","€537,445.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"30/06/2016","22 KILMORE WILLOWS, BALLYJAMESDUFF, CAVAN","","Cavan","€149,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","22 RIVERGROVE, GLANMIRE, CORK","","Cork","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","23 THE RAMBLINGS, PIERCESTOWN, CO WEXFORD","","Wexford","€216,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","24 CHERRYFIELD PARK, HARTSTOWN, CLONSILLA DUBLIN 15","Dublin 15","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","24 MERCHANTS SQ, EAST WALL, DUBLIN 3","Dublin 3","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","247 YEOMANSTOWN, CARRAGH, NAAS","","Kildare","€109,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","249 BALROTHERY EST, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","€232,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","25 BEAUBEC, DUBLIN RD, DROGHEDA","","Louth","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","25 BRAEMOR PARK, DUBLIN 14, DUBLIN","Dublin 14","Dublin","€1,335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","25 ROCHFIELD PK, ARDEE, LOUTH","","Louth","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","25 THE CEDARS, HERBERT PARK LANE, BALLSBRIDGE DUBLIN 4","Dublin 4","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","26 THE RISE, DUNSHAUGHLIN, MEATH","","Meath","€348,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","27 CLONARD VILLAGE, CLONARD, WEXFORD","","Wexford","€158,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","28 HAMPTONWOOD AVE, HAMPTONWOOD, FINGLAS DUBLIN 11","Dublin 11","Dublin","€77,867.51","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","28 HAPENNY BRIDGE HOUSE, LOWER ORMOND QUAY, DUBLIN 1","Dublin 1","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","28 HILLVIEW DR, POTTERY RD, DUN LAOGHAIRE","","Dublin","€499,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","28 THE STEEPLES, CHAPELIZOD, DUBLIN 20","Dublin 20","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","29 DEERPARK RD, KILTIPPER WAY, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€228,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","3 Castlegrange Avenue, Castaheany, Clonee","Dublin 15","Dublin","€259,911.90","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/06/2016","3 DOLPHIN COURT, DOLPHIN STREET, LOUGHREA","","Galway","€71,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","3 RIVERBANK, NORTH MAIN ST, BANDON","","Cork","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","3 THE BRAMBLES, HUNTSFIELD, DOORADOYLE","","Limerick","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","30 LAKELANDS BRIDGETOWN, BRIDGETOWN, WEXFORD","","Wexford","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","31 Drury Mills, Saggart, Co. Dublin","","Dublin","€282,750.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"30/06/2016","31 HILLVIEW, CLANE, KILDARE","","Kildare","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","32 BUSHFIELD DR, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","32 CITY GATE, CONNOLLY ST, SLIGO","","Sligo","€62,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","32 DUNDELA HAVEN, SANDYCOVE, DUBLIN","","Dublin","€455,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","32 RATHMINES WOOD, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","33 ORIEL COVE, CLOGHERHEAD, LOUTH","","Louth","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","34 WESTBOURNE GREEN, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€201,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","35 OAKFIELD PARK, SLIGO, SLIGO","","Sligo","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","36 MITCHELL HOUSE, THE APPIAN WAY, RANELAGH DUBLIN 6","Dublin 6","Dublin","€203,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","36 Parkside Avenue, Balgriffin, Dublin 13","","Dublin","€328,187.22","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/06/2016","37 CASTLE PARK, NEWTOWNFORBES, LONGFORD","","Longford","€86,900.71","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","37 WESTFIELD, SION HILL, BLACKROCK","","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","38 SHANNON GROVE, CARRICKONSHANNON, CO LEITRIM","","Leitrim","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","39 SOUTH BAY, ROSSLARE STRAND, ROSSLARE","","Wexford","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","39 SPIDDAL RD, BALLYFERMOT, DUBLIN 10","Dublin 10","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","3IDANGAN PARK, KIMMAGE RD WEST, DUBLIN 12","Dublin 12","Dublin","€393,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","4 CHURCHLANDS, SANDYFORD VILLAGE, DUBLIN 18","Dublin 18","Dublin","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","4 MELLIFONT AVE, DUN LAOGHAIRE, DUBLIN","","Dublin","€785,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","4 ST COLUMBAS RD, GREENHILLS, DUBLIN 12","Dublin 12","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","4 WILLOW SQ, PRIMROSE GATE, CELBRIDGE","","Kildare","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","40 CHARLESLAND WOOD, GREYSTONES, WICKLOW","","Wicklow","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","41 RIVER LANE, KNOCKATEEMORE, DUNGARVAN WATERFORD","","Waterford","€145,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","41 SHEEPMOOR AVE, BLAKESTOWN, DUBLIN 15","Dublin 15","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","41 THE WALLED GARDENS, CASTLETOWN, CELBRIDGE","","Kildare","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","42 LOWER KILMACUD RD, STILLORGAN, DUBLIN","","Dublin","€612,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","42A BUCKINGHAM STREET LOWER, DUBLIN 1","Dublin 1","Dublin","€83,850.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","42F PALMERSTON RD, DUBLIN 6, DUBLIN","Dublin 6","Dublin","€3,000,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","43D ADELPHI QUAY, WATERFORD CITY","","Waterford","€77,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","44 ST MARYS RD, MIDLETON, CORK","","Cork","€68,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","44 SUMMERFIELD LAWN, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","45 COLLEGE VIEW, MOUNTMELLICK, LAOIS","","Laois","€43,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","47 BELMONT SQ, RAHENY, DUBLIN 5","Dublin 5","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","47 CHERRYFIELD AVE LOWER, RANELAGH, DUBLIN 6","Dublin 6","Dublin","€630,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","49 ST TERESAS RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","4A NORTHCOTE AVE, DUN LAOGHAIRE, DUBLIN","","Dublin","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","5 COWPER RD, UPPER RATHMINES, DUBLIN","Dublin 6","Dublin","€1,255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","5 RIVERLANE APTS, OFF PARNELL ST, ENNIS","","Clare","€63,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","5 RIVERVIEW CRESCENT, BELLINGHAM HEIGHTS, CASTLEBELLINGHAM","","Louth","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","5 SHANNON GROVE, CARRICK ON SHANNON, LEITRIM","","Leitrim","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","5 THE STRANDS, KILKEE, CLARE","","Clare","€142,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","50 GROSVENOR RD, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€1,685,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","51 LANSTOWN PARK, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€545,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","52 DISCOVERY BUILDINGS, ROYAL CANAL PARK, DUBLIN 15","Dublin 15","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","52 WALTHAM TERRACE, BLACKROCK, DUBLIN","","Dublin","€1,463,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","53 KELLYS BAY PROMENADE, SKERRIES, DUBLIN","","Dublin","€262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","54 Monalin, Wicklow Hills, Newtownmountkennedy","","Wicklow","€171,806.10","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"30/06/2016","55 HAWTHORN DR, BALLEA WOODS, CARRIGALINE","","Cork","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","57 BROADFORD PARK, BALLINTEER, DUBLIN 16","Dublin 16","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","57 KILLARNEY HEIGHTS, HERBERT RD, BRAY","","Wicklow","€311,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","57 ROSTURA CRESCENT, WOODVIEW PARK, MOYLISH","","Limerick","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","59 BROOKFORD BROOK LANE RUSH, DUBLIN","","Dublin","€247,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","6 CLUAIN RI, BUNOWEN, LOUISBURGH","","Mayo","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","6 Dalriada Green, Dalriada, Knocklyon","Dublin 16","Dublin","€337,568.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/06/2016","6 O'HARES MILLS, NICHOLAS ST, DUNDALK","","Louth","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","6 PRIORY WAY, ST RAPHAELS MANOR, CELBRIDGE","","Kildare","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","61 ENNEL DR, ARTANE, DUBLIN 5","Dublin 5","Dublin","€292,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","61 MAYORS WALK, WATERFORD","","Waterford","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","64 NORTHUMBERLAND RD, DUBLIN 4, DUBLIN","Dublin 4","Dublin","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","66 DRUMFINN AVE, DUBLIN 10, DUBLIN","Dublin 10","Dublin","€165,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","67 BELLEFIELD RD, ENNISCORTHY, WEXFORD","","Wexford","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","68 HADDINGTON RD, DUBLIN 4, DUBLIN","Dublin 4","Dublin","€1,425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","7 FORT OSTMAN, OLD CO RD, CRUMLIN","Dublin 12","Dublin","€171,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","7 MANOR COURT, MOUNTMELLICK, LAOIS","","Laois","€126,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","7 OLD MILL, ST MULLINS, CO CARLOW","","Carlow","€146,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","72 HYDE SQ, SOUTH CIRCULAR RD, DUBLIN 8","Dublin 8","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","73 FURRY PARK ROAD, KILLESTER, DUBLIN 3","","Dublin","€456,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","73 NORTH ST, SKIBBEREEN, CORK","","Cork","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","75 MONASTERY DR, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","76 MAYORSTONE GARDENS, ENNIS RD, LIMERICK","","Limerick","€234,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","79 HILL OF DOWN HOUSE, SPENCER DOCK, DUBLIN 1","Dublin 1","Dublin","€325,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","79 LAKELANDS, NAAS, KILDARE","","Kildare","€277,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","8 THE CORNSTORE, CONSTITUTION HILL, DROGHEDA","","Louth","€63,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","82 ASHLEA, KILLEA, DONEGAL","","Donegal","€121,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","82 ROYAL CANAL, COURT ROYAL CANAL, WAY ASHTOWN DUBLIN 15","Dublin 15","Dublin","€243,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","86The Paddocks Drive West, Lucan","","Dublin","€255,506.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"30/06/2016","9 AMBERWOOD, BALLYCONNELL, CAVAN","","Cavan","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","9 BLUEBELL COTTAGES, OLD NAAS RD, BLUEBELL DUBLIN 12","Dublin 12","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","9 ST CATHERINES AVE, CIRCULAR RD SOUTH, DUBLIN 8","Dublin 8","Dublin","€670,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","99 CARDINAL COURT, WILTON, CORK","","Cork","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/06/2016","99 OLD BALREASK WOODS, DUBLIN RD, NAVAN","","Meath","€275,000.00","No","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/06/2016","Apartment 38, Broad Leaf, Broad Street","","Limerick","€7,222.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
