Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"28/09/2012","Apartment 19 Sanderling, Barnageeragh Cove, Skerries","","Dublin","€120,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/09/2012","Apartment 3 Block A, Castlepark Gardens Apartments, Sandycove","","Dublin","€308,370.04","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/09/2012","Apartment 3, Morehampton Square, Donnybrook","","Dublin","€176,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Apartment 6, Hanbury Hall, Hanbury Lane","","Dublin","€97,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Apartment 7, College Avenue, Mountmellick","","Laois","€41,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Apt 5, Pembroke House, Sidmonton Road Bray","","Wicklow","€181,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Apt. 148  Adelaide Square, Whitefriar Street","Dublin 8","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Apt. 2  Larch House, Applewood Avenue, Swords","","Dublin","€45,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","BALLINAGAR, GEASHILL","","Offaly","€214,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Ballincolly, Charleville","","Cork","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Ballycummin, Kilmore, Carrick-on-Shannon","","Roscommon","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Blackberry Lane, Morristownbillar, Newbridge","","Kildare","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Calahmere, Pearse Road, Sligo","","Sligo","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Carrabawn, Westport","","Mayo","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Carvangarden, Ballyshannon","","Donegal","€198,590.30","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"28/09/2012","Castletown, Pallaskenry","","Limerick","€207,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Chez Nous  3 Kingsmill Road, Bray","","Wicklow","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","clashadoo, durrus, bantry","","Cork","€237,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Cooltigue, Four Mile House, Roscommon","","Roscommon","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Corrib Lodge, Menlo, Galway","","Galway","€214,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Drumreagh, Kilcar","","Donegal","€32,450.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Dwellinghouse at Bellfield, Togher, Ballinasloe","","Roscommon","€102,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Errigal House, 36 Upper Drumcondra Road","Dublin 9","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Fail Dearg, Tomnalosset, Enniscorthy","","Wexford","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Fairywood House, Clondrohid, Macroom","","Cork","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Gaggin, Bandon","","Cork","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Gneeveguilla, Rathmore","","Kerry","€74,889.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"28/09/2012","Hollymount, Summerfield, Youghal","","Cork","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Inishmean, Inishmean Island","","Donegal","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","KEALFREAGHANE EAST, MASTERGEEHY, KILLARNEY","","Kerry","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Kilmichael West, Fountainstown","","Cork","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Kilsheelin, Clonmel","","Tipperary","€17,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Lecarrow, Bunninadden, Ballymote","","Sligo","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Lisnanagh, Edgeworthstown","","Longford","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Mahonstown, Kells","","Meath","€32,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Main Street, Mountrath","","Laois","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","MAIN STREET, SHANAGOLDEN","","Limerick","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Meentinna West, Rockchapel","","Cork","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","MILE HOUSE, ENNISCORTHY","","Wexford","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Moneystown North, Roundwood","","Wicklow","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Newcastle Upper, Newcastle","","Wicklow","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","No 3, The Kerries East, Tralee","","Kerry","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","No. 6 Well Road Homes, Church Yard Lane, Douglas","","Cork","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","PORTINURE, LIFFORD","","Donegal","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Raleigh North, Macroom","","Cork","€272,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","richmond, nenagh","","Tipperary","€247,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Richmond, Nengh","","Tipperary","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","ST JUDES, OLD GOLF LINKS ROAD, BLACKROCK","","Louth","€128,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","St. Clares, Barrington Avenue, Ballintemple","","Cork","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","THE LODGE, STATION ROAD, CASTLEBELLINGHAM","","Louth","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","The Orchard, Boyne Road, Navan","","Meath","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Tir Na Nog, Ulusker  Adrigole, Beara","","Cork","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Vermont, Menlough, Ballinasloe","","Galway","€148,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/09/2012","Woodhouse Estate, Stradbally","","Waterford","€2,000,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/09/2012","173 Crosbies Yard, Ossory Road","Dublin 3","Dublin","€205,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/09/2012","FAWNABOY, GORTAHORK, LETTERKENNY","","Donegal","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/09/2012","Shandon, Carrick Road, Dundalk","","Louth","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/09/2012","Westmanstown, Lucan","","Dublin","€245,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"30/09/2012","4 Castlecourt, Mallow","","Cork","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/09/2012","4 White Oaks, Ferney Road, Carrigaline","","Cork","€156,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/09/2012","80 Manor Street, Dublin 7","","Dublin","€243,956.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","'Charmay', Ballyhine, Barntown","","Wexford","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","1  The Paddocks View, Adamstown","","Dublin","€116,740.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/10/2012","1 Mosestown Grove, Whitegate, Midleton","","Cork","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","1 Upper Sallynoggin Road, Sallynoggin","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","10 cuan an oir, kinvara","","Galway","€273,126.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/10/2012","10 Monksfield, Abbeyside, Dungarvan","","Waterford","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","112 West Avenue, Parkgate  Frankfield, Cork","","Cork","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","126 The Elms, Mount Merrion Avenue, Blackrock","","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","14 Rose Park, Kill Avenue, Dun Laoighre","","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","147 Richmond Road, and 1 Waterfall Avenue","","Dublin","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","15 Wellmount Road, Finglas, Dublin 11","","Dublin","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","16 Argyle Road, Herbert Park, Ballsbridge","","Dublin","€3,050,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","17 Wilbrook House, Northbrook Avenue, Ranelagh","","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","174 Charlotte Quay, Ringsend","Dublin 4","Dublin","€193,700.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","180 Charlemont, Drumcondra","Dublin 9","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","19-21 Main Street, Letterkenny","","Donegal","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","19 Wyattville Close, Loughlinstown","","Dublin","€277,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","194 Trimbleston, Goatstown Road, Goatstown","Dublin 14","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","1c Foxrock Manor, Foxrock","Dublin 18","Dublin","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","2 Bryan Terrace, Ballinlough Road, Cork","","Cork","€158,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","2 Lavallin Avenue, Whitechurch","","Cork","€264,317.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/10/2012","2 Powell Court, Newbridge","","Kildare","€68,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","20  The Haven, Stratford  Orwell Road, Rathgar  Dublin","Dublin 6","Dublin","€263,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","20 The Fairways, Woodbrook Glen, Bray","","Wicklow","€174,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","21 Ballyfermot Parade, Ballyfermot, Dublin 10","","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","21 Cluain Abhainn, Tullamore Road, Clara","","Offaly","€71,366.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/10/2012","21 Elmdale Crescent, Cherry Orchard","Dublin 10","Dublin","€44,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","21 Manor Avenue, Maryborough Ridge, Douglas","","Cork","€118,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","22 Foyle Road, Fairview, Dubln 3","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","24 Traverslea Wood, Lower Glenageary Road","","Dublin","€326,537.50","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"01/10/2012","25 Charnwood Court, Clonsilla","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","25 The Crescent, Loughbollard, Clane","","Kildare","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","26 Glendine Drive, Abbeyside, Dungarvan","","Waterford","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","26 mill Close, Glasheen, Stamullen","","Meath","€74,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","27 Ring Street, Inchicore","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","29 RINGVIEW, FORT VILLAGE","","Cavan","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","3 Honors Grove, Bangor Erris, Ballina","","Mayo","€38,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","33 Blackhall Street, Dublin","Dublin 7","Dublin","€71,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","33 Cartron Heights, Sligo","","Sligo","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","33 Daletree Park, Ballycullen, Firhouse","","Dublin","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","37 Leitrim St, Cork","","Cork","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","3Old Forge Crescent, New Line Road, Mountrath","","Laois","€61,550.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","4 Bayview Drive, Newport","","Mayo","€53,360.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","4 park grange, grange rath, dublin road  drogheda","","Meath","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","4 Parkowen, Quaker Road, Cork","","Cork","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","4 The Willows, Allenwood, Naas","","Kildare","€242,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/10/2012","41 Mountdown Park, Terenure, Dublin 12","","Dublin","€211,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","44 Cannonbrook Park, Lucan","","Dublin","€208,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","47  Rathsallagh Drive, Shankill","","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","5 Lisnaboley Lane, Claremorris","","Mayo","€138,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"01/10/2012","5 Meades Terrace, off Hogan Place","Dublin 2","Dublin","€81,125.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","5 Thomas Street, Drogheda, County Louth","","Louth","€43,037.50","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","53 Oak Court Lawns, Palmerstown","","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","56 Burnaby Heights, Greystones","","Wicklow","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","6 Ard Crann, Oak Hill, Castlecomer","","Kilkenny","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","6 Bayview Drive, Newport","","Mayo","€49,300.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","6 Glenbourne Grove, Leopardstown Valley, Dublin 18","","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","61 Glasnevin Downs, Glasnevin","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","68 Drumfinn Avenue, Ballyfermot","Dublin 10","Dublin","€48,125.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","7 Andy Doyle Close, Enniscorthy","","Wexford","€72,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","73 MacEoin Park, Longford","","Longford","€27,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","8 Athgoe Road, Shankill","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","8 Thornhill Road, Mount Merrion, County Dublin","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","8 Westhill, Letterkenny","","Donegal","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","88 Haddington Road, Dublin 2, Dublin","Dublin 2","Dublin","€1,000,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","9 Railway Place, High Street, Cork","","Cork","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2012","Anne Street, Bailieborough","","Cavan","€46,600.00","No","No","Second-Hand Dwelling house /Apartment",""
