Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"28/02/2013","6 Carne Hill, Johnstown Village, Navan","","Meath","€258,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","6 Carrick Terrace, Rialto","Dublin 8","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","6 Monastery View, Westport","","Mayo","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","6 The Steeples, Dublin Road, Navan","","Meath","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","60 Huntstown Lawn, Mulhuddart, Dublin 15","Dublin 15","Dublin","€148,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","64 derrygreenagh pk, rochfordbridge","","Westmeath","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","66 The Paddocks View, Adamstown, Co. Dublin","","Dublin","€140,969.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/02/2013","7 Ard Na Mara, School Road, Lahinch","","Clare","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","7 Derryvinna, Clonlara","","Clare","€53,990.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","77 Brighton Square, Rathgar, Dublin 6","Dublin 6","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","78 Brookville, Drogheda","","Louth","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","8 Gleann Cian, Ard na nGleann, Lyre","","Cork","€70,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/02/2013","80 Creagh Woods, Gorey","","Wexford","€101,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","81 Westwood Road, Finglas","","Dublin","€87,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","9 Strand Street Lower, Wicklow","","Wicklow","€146,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","9 Woodbine Avenue, Blackrock","","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","92 Bloomfield Park, Donnybrook","Dublin 4","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","96 Walkinstown Drive, Walkinstown","","Dublin","€157,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","9b Carysfort  Park, Blackrock","","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","annalee House, Earlsvale Road, Cavan","","Cavan","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","BALLYQUIRKE EAST, MOYCULLEN, GALWAY","","Galway","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","BALLYSHONOGUE, TINAHELY","","Wicklow","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Briarfield, Limerick","","Limerick","€167,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Cappaveha, Kilconnell, Ballinasloe","","Galway","€47,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Carragraigue House, Rathcoole, Mallow","","Cork","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Chestnut Court, Callan","","Kilkenny","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Cloosecullen, Mountrath","","Laois","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Coolacullig, Clonteadmore, Coachford","","Cork","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Coole, Abbeyleix","","Laois","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Dawros, Milltown, Tuam","","Galway","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Drumacarrow, Bailieborough","","Cavan","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Dwelling house at Fantane Quarry, County Tippeary","","Tipperary","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Earlsvale Road, Cavan","","Cavan","€157,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Elmon, Victoria Road, Cork","","Cork","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Garymona, Walsh Island, Geashill","","Offaly","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Glenville, Cross Douglas Road","","Cork","€451,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Gortogher, Cloghans, Ballina","","Mayo","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Kilknockan and Fehoonree, Fethard","","Tipperary","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","KILLATEE, MAUDABAWN, COOTEHILL","","Cavan","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Mount Verdant, Carrigtwohill","","Cork","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Muckloon, Ballyforan","","Galway","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Mullen, Frenchpark","","Roscommon","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","No 29, The Mills, Skibbereen","","Cork","€204,427.31","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"28/02/2013","No 3 Blackrock Heights, Bantry","","Cork","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","No 34 Woodlawn, Stranorlar","","Donegal","€87,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","No. 32, The Harbour, Westport","","Mayo","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Rathmadder, Gurteen Cross, Gurteen","","Sligo","€70,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Roscrea Road, Borris-In-Ossory, Portlaoise","","Laois","€24,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Rosmead, Delvin, Co Westmeath","","Westmeath","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Seychelles, Castleknock","Dublin 15","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Siofra, Burrow Road, Stepaside","","Dublin","€730,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","The Gate Lodge, Castleconnell","","Limerick","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","Upper Ferefad, Longford","","Longford","€108,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","'Bremer', Woodford, Listowel","","Kerry","€77,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","'Connyvilla', Galbally Road, Tipperary","","Tipperary","€58,050.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","1  O'Rahilly Street, Nenagh","","Tipperary","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","10 Barnwell Drive, Hansfield","","Dublin","€135,398.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","11 Cullina, Ballina","","Tipperary","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","11 Emmet Street, Tipperary Town","","Tipperary","€49,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","11 Racecourse Gardens, Ballybrit, Galway","","Galway","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","11 The Mews, Ard na Laoi, Montenotte","","Cork","€189,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","12 Jutland Hall, Steamboat Quay","","Limerick","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","12 Sandyford Hall Park, Sandyford","Dublin 18","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","12 stockingwood heath, stocking wood, rathfarnham","","Dublin","€118,942.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"01/03/2013","127 Sarsfield Square, Athlone","","Westmeath","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","13 Foxrock Avenue, Foxrock, Dublin 18","","Dublin","€475,111.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","13 new row place, new row south, dublin","","Dublin","€107,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","14 PARKGATE STREET, DUBLIN 7","","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","141 Mount Marrion, Milford","","Donegal","€22,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","15 Brighton Square, Off Brighton Road, Foxrock","","Dublin","€730,925.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","152 Ballyspillane, Killarney","","Kerry","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","165 Rathgar Road, Rathgar","","Dublin","€780,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","17 St. Malachy's Road, Botanic Avenue, Glasnevin","Dublin 9","Dublin","€237,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","2 Ivy Close, Coolcotts, Wexford","","Wexford","€167,400.88","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"01/03/2013","20 Barry Green, Finglas","Dublin 11","Dublin","€50,590.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","21 Glaise na Rinne, Shannon","","Clare","€93,000.00","Yes","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"01/03/2013","21 Hunter's Wood, Osberstown, Naas","","Kildare","€122,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","22 the Belfry (site only), Trim","","Meath","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","23 Castle Grove, Sandyford","","Dublin","€507,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","24 French Court, Ennis","","Clare","€40,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","26 CAMPBELLS PARK, ARDEE","","Louth","€38,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","28 St Johns Avenue, St Johns Grove, Johnstown  Naas","","Kildare","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","29 Thorndale, Bree, Castleblayney","","Monaghan","€112,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","31 Grian Ard, Longford","","Longford","€50,091.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","32 Allendale Terrace, Clonsilla","","Dublin","€157,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","34 Garden Village Avenue, Kilpedder","","Wicklow","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","34 Rockford Manor, Stradbrook Road, Blackrock","","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","34, Heytesbury Lane","Dublin 4","Dublin","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","35 Brennanstown Avenue, Cabinteely","","Dublin","€302,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","35 The Glebe, Kells, Co Meath","","Meath","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","36 Aengus House, The Docks, Galway","","Galway","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","37 Hazel Lane, Bryanstown, Drogheda","","Meath","€171,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","37 The Glebe, Kells, Co Meath","","Meath","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","38 Balloonagh Estate, Tralee","","Kerry","€34,111.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","38 DEAN CAVANAGH PLACE, KILKENNY","","Kilkenny","€93,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","39 Ravenswood, Carrick-on-Suir","","Tipperary","€50,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"01/03/2013","4 Arravale, Newtown, Nenagh","","Tipperary","€72,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","4 Delvin Court, Stamullen, Co Meath","","Meath","€71,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","4 Griffin Way, Clonattin, Gorey","","Wexford","€177,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","4 Sliabh Bawn Way, Myshall","","Carlow","€48,458.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","4 The Courtyard, Castletownbere, Cork","","Cork","€45,333.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","41 Fernhill, Arklow","","Wicklow","€169,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","41 Merrion Grove, Stillorgan Road","","Dublin","€173,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","44 Alder Grove, Sallins Road, Naas","","Kildare","€176,212.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","47 Delgany Glen, Delgany","","Wicklow","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","476, Mourne Road, Drimnagh","","Dublin","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","5 Cherry Grove, Delgany Wood, Delgany","","Wicklow","€388,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","5 Elm Lawn, Portlaoise","","Laois","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","5 Sliabh Bawn Way, Myshall","","Carlow","€48,458.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","5 The Courtyard, Castletownbere, Cork","","Cork","€45,333.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","50 Glenealy Downs, Mulhuddart","Dublin 15","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","50 Terenure Road North, Terenure","Dublin 6w","Dublin","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","56 Beech Drive, Greenfields, Waterford","","Waterford","€85,242.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","57 Maple Drive, Bundoran","","Donegal","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","57 the Belfry (siteonly), Trim","","Meath","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","6  The Green Lios Na Fea, Millstreet Road, Macroom","","Cork","€60,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","6 fee court, church street, longford","","Longford","€64,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","6 Hughes Road South, Walkinstown, Dublin 12","Dublin 12","Dublin","€108,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","6 Mount Brilliant Court, Mount Brilliant Road","","Kilkenny","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","6 Mullan Road, Emyvale","","Monaghan","€57,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","6 The Courtyard, Castletownbere","","Cork","€45,333.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","6 Warrenstown Park, Blanchardstown","Dublin 15","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","60 Dun Aras, Bishop O'Donnell Road, Galway","","Galway","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","60 the Belfry (site only), Trim","","Meath","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","61 aughanteeroe, gort road","","Clare","€94,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","61 Saval Park Road, Dalkey","","Dublin","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","68 South Lotts Road, Ringsend","","Dublin","€339,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","7 old forest, bunclody","","Wexford","€70,484.58","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"01/03/2013","70/71 UPPER PATRICK STREET, KILKENNY","","Kilkenny","€44,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","79 Hill of Down House, Spencer Dock, North Wall Quay","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","8 Hollyville Court, Francis Street, Wexford","","Wexford","€59,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","8 old forest, bunclody","","Wexford","€79,295.15","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"01/03/2013","85 Springhill Avenue, Blackrock","","Dublin","€414,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","8/9 Cois Atha, Baltimore Road, Skibbereen","","Cork","€190,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","9 The Haven, Skerries","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","99 Glenmore Drive, Drogheda","","Louth","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","Annacrivey, Enniskerry","","Wicklow","€645,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","Apartment 1  The Lodge, Yew Tree Square, Clane","","Kildare","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","Apartment 25 Jervis Place, Abbey Street, Dublin 1","Dublin 1","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","Apartment/Unit No 144, Block D Pierce Lodge, Newbridge","","Kildare","€84,445.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","Apartment/Unit No 145, Block D Pierce Lodge, Newbridge","","Kildare","€84,445.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","Apartment/Unit No 146, Block D Pierce Lodge, Newbridge","","Kildare","€84,445.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","Apartment/Unit No 147, Block D Pierce Lodge, Newbridge","","Kildare","€84,445.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
